seq_length,pct_hydrophobic,pct_polar,pct_charged_pos,pct_charged_neg,pct_special,subject_id,dataset,task,target,num_labels,primary_label
1476,35.03,35.23,13.75,13.35,19.04,Q9EQJ9,DeepLoc,classification,,2,Membrane
955,21.88,38.74,22.41,14.14,16.23,Q9Y2W1,DeepLoc,classification,,1,Nucleus
951,22.19,38.07,22.5,14.2,16.3,Q569Z6,DeepLoc,classification,,1,Nucleus
797,45.17,30.74,10.16,11.79,10.92,A0A131MCZ8,DeepLoc,classification,,2,Membrane
560,44.82,31.07,10.18,11.25,17.5,P56216,DeepLoc,classification,,2,Cytoplasm
440,36.82,32.5,15.68,13.18,7.27,Q02354,DeepLoc,classification,,1,Nucleus
743,49.13,34.86,6.33,7.13,13.32,P87122,DeepLoc,classification,,2,Membrane
809,40.42,34.36,11.0,11.37,13.35,Q10155,DeepLoc,classification,,1,Nucleus
282,41.13,30.5,14.18,11.35,14.89,Q9U221,DeepLoc,classification,,1,Nucleus
595,34.29,28.07,20.0,16.81,13.78,A0A0G2K0D3,DeepLoc,classification,,1,Cytoplasm
137,41.61,27.01,15.33,11.68,13.87,P32388,DeepLoc,classification,,1,Mitochondrion
511,35.23,33.07,14.68,14.87,9.78,Q86Z20,DeepLoc,classification,,1,Cytoplasm
174,48.28,29.31,13.22,9.2,6.9,A0A411NN20,DeepLoc,classification,,2,Membrane
109,42.2,32.11,15.6,3.67,29.36,Q8MMH0,DeepLoc,classification,,1,Extracellular
91,41.76,39.56,10.99,5.49,17.58,A0A125S9E9,DeepLoc,classification,,1,Extracellular
120,33.33,34.17,16.67,13.33,7.5,Q86BW2,DeepLoc,classification,,1,Cytoplasm
1203,38.9,35.58,11.55,11.47,15.88,P22138,DeepLoc,classification,,1,Nucleus
1491,33.87,36.02,13.55,13.62,19.45,Q96QZ7,DeepLoc,classification,,2,Membrane
292,41.44,33.9,11.3,11.3,14.38,Q22289,DeepLoc,classification,,1,Nucleus
115,33.91,41.74,20.87,0.87,20.87,Q8T0W1,DeepLoc,classification,,1,Extracellular
256,33.2,19.92,19.14,27.73,1.56,Q27249,DeepLoc,classification,,1,Cytoplasm
85,48.24,30.59,11.76,8.24,15.29,P61960,DeepLoc,classification,,2,Cytoplasm
718,38.86,32.59,12.26,13.37,13.51,F4JSE7,DeepLoc,classification,,4,Membrane
644,43.63,35.56,9.63,9.32,13.66,P38694,DeepLoc,classification,,1,Endoplasmic reticulum
706,38.24,32.15,15.01,12.18,12.61,U4PR86,DeepLoc,classification,,1,Cytoplasm
685,41.17,33.43,10.36,13.58,6.57,Q08683,DeepLoc,classification,,1,Nucleus
491,38.9,34.42,11.81,11.41,12.02,P53170,DeepLoc,classification,,1,Mitochondrion
1120,44.02,33.12,9.55,10.27,15.62,Q8WQX6,DeepLoc,classification,,1,Mitochondrion
665,41.5,34.44,10.53,11.88,13.53,Q9XIA9,DeepLoc,classification,,1,Endoplasmic reticulum
654,42.51,29.2,12.54,12.39,12.39,Q96JX3,DeepLoc,classification,,2,Mitochondrion
518,39.77,30.69,14.09,14.67,11.2,O42904,DeepLoc,classification,,1,Nucleus
499,38.68,31.66,13.43,15.03,11.22,Q8WWY3,DeepLoc,classification,,1,Nucleus
348,46.84,28.45,10.34,13.22,12.93,Q9FFD2,DeepLoc,classification,,2,Cytoplasm
1009,40.04,30.43,15.16,11.99,13.78,P49916,DeepLoc,classification,,1,Mitochondrion
575,39.48,32.0,12.17,14.96,7.83,G8GJ94,DeepLoc,classification,,1,Plastid
243,41.98,35.39,7.82,11.11,10.7,O42979,DeepLoc,classification,,2,Cytoplasm
384,35.94,36.2,13.8,11.98,11.98,O59793,DeepLoc,classification,,2,Cytoplasm
253,35.57,29.25,11.86,22.13,17.79,Q99L02,DeepLoc,classification,,1,Nucleus
167,37.72,16.77,17.37,26.95,5.99,O15182,DeepLoc,classification,,2,Cytoplasm
238,34.87,25.63,17.65,18.91,6.3,Q10430,DeepLoc,classification,,1,Nucleus
460,42.39,30.43,11.96,13.7,8.7,P36596,DeepLoc,classification,,2,Membrane
306,41.18,34.97,10.13,11.76,13.07,P87240,DeepLoc,classification,,2,Cytoplasm
2083,50.79,30.92,7.78,7.87,21.12,A8JAN3,DeepLoc,classification,,1,Cytoplasm
201,45.27,29.35,10.45,12.44,15.42,A0A0K3AUJ9,DeepLoc,classification,,1,Cytoplasm
335,34.33,36.12,14.93,14.33,11.04,Q94BS2,DeepLoc,classification,,2,Membrane
254,34.65,27.95,11.42,24.41,19.69,Q9BTK6,DeepLoc,classification,,1,Nucleus
1499,42.36,35.49,10.07,9.94,11.74,Q6FK23,DeepLoc,classification,,2,Membrane
314,43.95,37.58,6.37,8.28,13.69,Q5M8M9,DeepLoc,classification,,2,Membrane
219,36.53,29.22,15.07,16.44,14.16,Q9C642,DeepLoc,classification,,1,Plastid
629,43.08,31.64,11.61,11.13,14.47,Q9SS48,DeepLoc,classification,,2,Membrane
1919,44.24,32.46,10.16,11.2,7.5,O42998,DeepLoc,classification,,3,Cytoplasm
980,36.84,37.14,11.73,11.22,15.1,A4VCL2,DeepLoc,classification,,2,Membrane
384,48.44,31.51,8.33,10.16,12.24,F4JZG9,DeepLoc,classification,,2,Membrane
1489,33.98,33.51,14.04,16.45,7.99,P53115,DeepLoc,classification,,1,Nucleus
568,41.02,32.57,11.44,11.97,16.2,E9AE57,DeepLoc,classification,,1,Cytoplasm
1004,39.44,32.07,11.85,13.94,16.33,Q8CFI0,DeepLoc,classification,,1,Cytoplasm
276,38.41,36.23,11.96,11.23,13.04,D3Z3K2,DeepLoc,classification,,1,Nucleus
97,40.21,30.93,14.43,10.31,17.53,Q9UUC6,DeepLoc,classification,,1,Nucleus
417,42.69,31.18,12.95,12.71,12.71,Q1H537,DeepLoc,classification,,1,Plastid
440,41.36,32.05,11.36,12.05,16.59,Q641W9,DeepLoc,classification,,1,Cytoplasm
715,34.69,27.69,16.78,18.04,5.59,Q8IYT3,DeepLoc,classification,,1,Golgi apparatus
1710,32.57,33.98,13.68,17.08,10.23,O94986,DeepLoc,classification,,1,Cytoplasm
125,40.0,40.0,6.4,12.0,9.6,P33331,DeepLoc,classification,,1,Cytoplasm
440,41.36,32.27,10.91,12.05,17.27,Q9QY84,DeepLoc,classification,,3,Cytoplasm
491,41.34,34.83,7.74,12.42,13.44,O13996,DeepLoc,classification,,2,Cytoplasm
853,44.67,29.89,10.67,13.01,11.49,Q5H8A6,DeepLoc,classification,,2,Membrane
227,48.9,25.99,13.66,9.25,11.89,Q9STY0,DeepLoc,classification,,2,Membrane
411,42.82,33.82,9.49,12.9,12.17,Q06489,DeepLoc,classification,,2,Cytoplasm
341,43.99,31.38,8.5,14.66,7.92,P53290,DeepLoc,classification,,2,Membrane
741,39.41,34.55,12.15,11.88,11.2,Q9P3U2,DeepLoc,classification,,2,Cytoplasm
484,34.3,27.89,16.74,18.18,10.12,Q12196,DeepLoc,classification,,1,Cytoplasm
408,33.58,37.5,11.03,16.67,10.29,P47160,DeepLoc,classification,,3,Membrane
293,27.65,31.4,19.8,19.8,12.97,Q9LUJ5,DeepLoc,classification,,1,Nucleus
474,39.45,31.22,13.71,11.6,9.7,O60149,DeepLoc,classification,,1,Cytoplasm
337,48.66,32.05,10.39,8.01,12.46,Q6P4A7,DeepLoc,classification,,2,Membrane
267,34.83,23.6,17.23,22.1,5.24,Q810N9,DeepLoc,classification,,1,Cytoplasm
411,49.15,34.79,7.54,5.84,12.41,Q59UQ7,DeepLoc,classification,,2,Membrane
231,39.83,29.44,11.69,16.45,22.94,O00165-5,DeepLoc,classification,,1,Cytoplasm
279,37.63,29.39,11.11,18.64,24.73,O00165,DeepLoc,classification,,6,Membrane
124,42.74,29.03,8.06,16.13,28.23,O00165-4,DeepLoc,classification,,2,Cytoplasm
232,38.36,30.6,14.22,16.38,8.19,P36108,DeepLoc,classification,,3,Membrane
561,43.14,29.77,15.86,9.45,13.01,P53166,DeepLoc,classification,,1,Mitochondrion
376,37.5,37.77,10.37,10.37,19.15,Q9NKV0,DeepLoc,classification,,1,Cytoplasm
215,43.26,29.77,12.09,11.63,15.35,Q9FHI1,DeepLoc,classification,,1,Nucleus
345,38.84,35.65,10.43,12.46,15.07,Q9NRA1,DeepLoc,classification,,5,Membrane
352,39.2,38.92,10.23,9.66,13.35,P41838,DeepLoc,classification,,1,Nucleus
368,39.13,38.04,10.05,9.51,15.76,P78406,DeepLoc,classification,,2,Cytoplasm
312,45.19,31.09,13.14,8.01,9.29,O14268,DeepLoc,classification,,1,Mitochondrion
354,33.33,43.5,11.86,10.45,15.82,Q64299,DeepLoc,classification,,1,Extracellular
715,42.66,36.08,9.37,9.51,15.52,Q9LFH9,DeepLoc,classification,,2,Membrane
289,52.25,32.18,9.34,5.54,11.42,Q9SMM5,DeepLoc,classification,,2,Membrane
248,39.11,39.11,10.08,11.29,20.97,P11226,DeepLoc,classification,,1,Extracellular
243,41.98,24.28,11.93,20.16,7.82,Q84WK5,DeepLoc,classification,,1,Cytoplasm
581,49.91,34.6,6.54,6.71,9.98,Q9US48,DeepLoc,classification,,2,Membrane
579,43.52,31.95,12.78,10.71,9.67,P38880,DeepLoc,classification,,2,Membrane
2009,35.14,29.77,15.73,18.07,7.17,Q8CJ40,DeepLoc,classification,,1,Cytoplasm
2017,35.45,28.26,16.56,18.79,7.49,Q5TZA2,DeepLoc,classification,,1,Cytoplasm
925,41.51,32.65,12.11,11.03,12.22,Q09820,DeepLoc,classification,,1,Cytoplasm
430,51.4,31.4,8.14,7.44,17.44,Q9JI99,DeepLoc,classification,,3,Membrane
359,50.97,32.59,7.24,6.96,14.76,Q9JJC8,DeepLoc,classification,,1,Lysosome/Vacuole
778,36.38,32.13,14.65,14.91,14.27,Q6PCQ0,DeepLoc,classification,,2,Membrane
484,42.77,29.13,14.26,10.95,14.88,B8ARK7,DeepLoc,classification,,1,Nucleus
1059,32.39,38.34,8.78,17.28,17.09,P0DKL2,DeepLoc,classification,,2,Membrane
464,41.81,32.33,11.21,11.85,12.72,Q61831,DeepLoc,classification,,4,Membrane
464,41.59,32.54,11.21,12.07,12.72,P53779,DeepLoc,classification,,4,Membrane
424,48.58,33.02,8.49,7.31,20.05,Q8S1V1,DeepLoc,classification,,1,Extracellular
310,39.35,31.61,14.19,12.26,9.35,O55070,DeepLoc,classification,,2,Nucleus
370,40.27,34.59,10.81,10.54,13.24,Q8AVT9,DeepLoc,classification,,1,Nucleus
1648,35.98,34.22,13.71,13.41,10.13,Q15058,DeepLoc,classification,,2,Cytoplasm
631,42.95,26.78,9.51,18.7,15.06,Q9JJ11,DeepLoc,classification,,1,Cytoplasm
225,36.44,38.67,15.11,7.56,12.89,H2A0M5,DeepLoc,classification,,1,Extracellular
504,42.06,34.13,9.33,10.91,14.48,Q9UMS4,DeepLoc,classification,,2,Cytoplasm
504,41.87,34.33,9.33,10.91,14.48,Q99KP6,DeepLoc,classification,,1,Nucleus
523,42.07,34.99,8.99,10.52,14.91,Q99KP6-2,DeepLoc,classification,,2,Cytoplasm
528,40.91,32.58,12.12,11.74,11.55,Q8W4J3,DeepLoc,classification,,1,Extracellular
208,35.1,31.25,16.35,13.94,17.31,Q06102,DeepLoc,classification,,1,Nucleus
221,50.68,33.94,9.5,5.43,10.86,O74827,DeepLoc,classification,,2,Membrane
307,33.88,43.32,9.45,10.75,14.98,Q9FJ00,DeepLoc,classification,,1,Nucleus
195,44.62,24.1,15.9,14.36,12.82,Q8BRE0,DeepLoc,classification,,2,Nucleus
428,42.52,32.24,10.05,12.85,14.95,Q9NQH7-2,DeepLoc,classification,,1,Cytoplasm
161,39.75,27.95,14.91,16.15,16.15,Q84Q77,DeepLoc,classification,,1,Nucleus
560,51.96,28.57,10.18,6.79,9.82,P53154,DeepLoc,classification,,4,Membrane
371,44.47,28.3,13.48,12.4,14.02,Q8GXH3,DeepLoc,classification,,1,Plastid
195,42.05,27.69,14.87,14.36,10.26,Q7Z3Z2,DeepLoc,classification,,2,Cytoplasm
291,40.89,35.74,8.25,14.43,12.03,Q9Y7Y6,DeepLoc,classification,,2,Cytoplasm
745,40.27,31.95,12.21,13.15,15.3,Q9VM33,DeepLoc,classification,,1,Mitochondrion
361,41.55,30.19,11.36,13.57,13.85,Q9SGA2,DeepLoc,classification,,1,Plastid
481,42.62,34.93,10.6,11.02,15.18,Q9S7E9,DeepLoc,classification,,1,Peroxisome
237,38.82,26.16,13.92,18.14,10.55,P40207,DeepLoc,classification,,2,Membrane
605,47.6,35.37,6.45,7.6,15.54,Q9GQQ0,DeepLoc,classification,,2,Membrane
433,40.42,39.26,7.62,9.47,17.55,Q8RUW5,DeepLoc,classification,,1,Lysosome/Vacuole
312,33.33,40.71,13.14,11.54,17.31,Q64012,DeepLoc,classification,,1,Nucleus
254,37.01,35.04,13.78,9.45,17.32,Q06244,DeepLoc,classification,,1,Mitochondrion
653,39.2,43.8,8.73,6.28,22.51,P52302,DeepLoc,classification,,1,Cytoplasm
256,43.36,26.56,13.28,14.06,17.19,Q9D992,DeepLoc,classification,,2,Membrane
270,46.3,25.56,14.44,11.11,11.48,O94437,DeepLoc,classification,,1,Mitochondrion
804,38.81,32.09,13.56,13.68,9.95,O13768,DeepLoc,classification,,1,Nucleus
294,49.32,35.03,7.14,7.48,14.63,Q54WT8,DeepLoc,classification,,2,Membrane
199,48.24,30.65,10.05,9.05,17.09,Q6DH13,DeepLoc,classification,,1,Cytoplasm
491,36.46,31.57,15.27,15.48,9.78,Q9UJ41,DeepLoc,classification,,2,Cytoplasm
492,36.38,31.91,15.04,15.45,9.35,O18973,DeepLoc,classification,,2,Cytoplasm
1074,39.85,29.42,13.87,12.48,14.06,Q9Z280,DeepLoc,classification,,1,Cytoplasm
1487,41.43,32.75,12.1,11.23,10.76,Q09773,DeepLoc,classification,,1,Cytoplasm
634,35.33,32.81,14.2,15.3,12.78,O74879,DeepLoc,classification,,1,Nucleus
648,42.13,34.41,9.26,10.65,15.9,P12265,DeepLoc,classification,,2,Endoplasmic reticulum
256,44.92,32.42,11.72,7.81,20.7,Q9M5P4,DeepLoc,classification,,1,Plastid
283,51.59,25.09,10.25,13.07,25.09,O70191,DeepLoc,classification,,1,Nucleus
282,51.42,24.47,10.28,13.48,25.89,Q9Y2D1,DeepLoc,classification,,2,Cytoplasm
1735,38.21,31.99,11.64,15.91,11.76,Q62768,DeepLoc,classification,,2,Membrane
418,40.19,37.8,8.37,9.33,15.79,Q9C0K7,DeepLoc,classification,,2,Cytoplasm
411,41.12,32.85,12.9,11.19,17.27,Q3YBR2,DeepLoc,classification,,1,Nucleus
237,37.55,42.19,9.7,8.44,14.35,Q22909,DeepLoc,classification,,1,Nucleus
747,38.29,35.07,12.05,11.91,9.64,Q08491,DeepLoc,classification,,1,Cytoplasm
1108,42.15,27.8,13.81,14.17,12.36,P93736,DeepLoc,classification,,2,Cytoplasm
757,41.74,30.91,12.02,12.68,10.96,Q8R500,DeepLoc,classification,,2,Membrane
757,41.35,30.91,12.15,12.81,10.7,O95140,DeepLoc,classification,,2,Membrane
389,39.59,31.62,16.2,10.28,13.62,P53266,DeepLoc,classification,,2,Membrane
824,40.9,33.25,9.83,12.99,14.81,Q9UDY8,DeepLoc,classification,,2,Cytoplasm
1497,44.02,34.47,9.82,10.02,12.89,E9RBG1,DeepLoc,classification,,2,Membrane
570,41.23,33.33,11.75,11.93,16.49,P33401,DeepLoc,classification,,1,Cytoplasm
723,40.53,35.13,11.07,10.24,22.13,Q32MQ0,DeepLoc,classification,,1,Nucleus
145,52.41,21.38,10.34,13.1,15.86,Q8WWX9,DeepLoc,classification,,1,Cytoplasm
664,45.18,27.11,12.65,12.95,14.76,F4JJT9,DeepLoc,classification,,2,Mitochondrion
318,45.6,28.3,11.95,11.32,13.52,Q7L5L3,DeepLoc,classification,,1,Endoplasmic reticulum
491,39.92,28.11,15.07,15.48,11.0,O75449,DeepLoc,classification,,1,Cytoplasm
522,38.12,34.1,10.34,12.84,14.56,Q9Y4K3,DeepLoc,classification,,2,Cytoplasm
118,37.29,30.51,20.34,11.02,11.02,P62316,DeepLoc,classification,,2,Cytoplasm
67,58.21,20.9,11.94,7.46,14.93,P86483,DeepLoc,classification,,1,Extracellular
142,41.55,33.8,11.27,11.27,11.27,Q05315,DeepLoc,classification,,1,Cytoplasm
1311,42.87,32.8,9.84,12.28,18.61,O14976,DeepLoc,classification,,2,Cytoplasm
320,38.75,28.44,21.25,10.94,10.31,Q9VEB3,DeepLoc,classification,,1,Nucleus
644,49.69,29.66,7.76,10.71,11.34,Q8T5S1,DeepLoc,classification,,2,Membrane
585,31.28,39.83,12.65,12.65,12.14,Q9P7V9,DeepLoc,classification,,2,Cytoplasm
428,37.38,40.42,8.88,11.45,9.58,O74728,DeepLoc,classification,,2,Membrane
338,36.09,31.95,14.79,15.38,12.72,O43083,DeepLoc,classification,,1,Nucleus
261,47.13,39.85,4.6,8.05,15.71,C7F6X3,DeepLoc,classification,,1,Extracellular
480,43.96,37.71,8.75,7.92,17.29,Q148B6,DeepLoc,classification,,1,Cytoplasm
348,40.52,36.78,8.33,9.77,19.25,P43626,DeepLoc,classification,,2,Membrane
521,47.41,28.6,12.48,8.64,13.63,Q9D8H7,DeepLoc,classification,,2,Membrane
562,35.41,51.07,4.63,8.54,8.54,P29029,DeepLoc,classification,,1,Extracellular
374,38.5,35.03,11.76,13.37,10.43,Q03266,DeepLoc,classification,,1,Cytoplasm
427,42.62,32.32,12.41,10.54,17.56,O14370,DeepLoc,classification,,2,Cytoplasm
304,39.8,36.84,8.55,10.2,19.41,Q14953,DeepLoc,classification,,2,Membrane
1283,38.5,33.9,11.61,14.34,17.61,Q6WKZ4,DeepLoc,classification,,1,Lysosome/Vacuole
514,35.41,31.52,13.04,13.81,14.2,Q86BJ3,DeepLoc,classification,,2,Membrane
442,39.37,35.29,13.35,9.95,8.6,Q9Y820,DeepLoc,classification,,2,Cytoplasm
436,43.12,30.28,14.22,11.01,10.09,Q07794,DeepLoc,classification,,1,Nucleus
2196,43.62,32.29,9.79,11.98,8.65,Q9HDV6,DeepLoc,classification,,2,Membrane
391,38.36,30.43,14.83,13.81,14.83,Q10210,DeepLoc,classification,,2,Cytoplasm
1116,40.41,37.28,7.53,12.81,13.53,Q9HGL2,DeepLoc,classification,,1,Cytoplasm
875,42.4,30.86,12.57,12.34,10.97,P22543,DeepLoc,classification,,3,Membrane
408,46.08,32.11,6.37,11.03,16.91,O94639,DeepLoc,classification,,2,Membrane
103,44.66,27.18,21.36,6.8,8.74,O43089,DeepLoc,classification,,1,Mitochondrion
629,37.68,31.96,12.88,14.31,15.42,H9JD76,DeepLoc,classification,,2,Membrane
260,34.62,32.31,11.54,19.62,10.38,G5ECG0,DeepLoc,classification,,2,Cytoplasm
207,53.14,29.95,6.76,7.25,13.04,U3JA75,DeepLoc,classification,,2,Membrane
205,53.66,28.78,8.78,6.34,11.71,Q9CX92,DeepLoc,classification,,2,Membrane
213,41.78,26.29,13.62,15.02,10.33,P40359,DeepLoc,classification,,1,Nucleus
252,47.22,26.19,8.73,15.87,12.7,P32905,DeepLoc,classification,,1,Cytoplasm
252,48.02,25.79,8.73,15.48,13.1,P46654,DeepLoc,classification,,1,Cytoplasm
483,49.28,30.23,9.94,7.66,18.43,D6MZJ6,DeepLoc,classification,,3,Membrane
1667,37.07,34.97,12.3,13.8,14.34,Q62234,DeepLoc,classification,,1,Cytoplasm
858,36.6,34.27,10.61,15.85,10.37,P40164,DeepLoc,classification,,1,Nucleus
241,47.3,25.73,10.79,12.45,20.75,Q6UWU4-3,DeepLoc,classification,,2,Cytoplasm
361,35.46,30.75,13.02,19.94,14.13,O74191,DeepLoc,classification,,1,Nucleus
618,40.78,32.36,11.17,12.78,16.83,Q7XJM2,DeepLoc,classification,,1,Plastid
781,42.13,32.78,11.27,10.37,15.88,H2A0M3,DeepLoc,classification,,1,Extracellular
86,40.7,32.56,9.3,16.28,17.44,P62306,DeepLoc,classification,,2,Cytoplasm
354,40.96,30.51,12.71,14.12,11.86,Q9UU87,DeepLoc,classification,,2,Cytoplasm
220,41.82,28.18,18.18,10.45,15.91,P82193,DeepLoc,classification,,1,Plastid
970,35.67,38.66,11.24,12.89,11.55,P53550,DeepLoc,classification,,1,Cytoplasm
257,46.3,29.96,10.12,11.28,12.45,P10721-4,DeepLoc,classification,,1,Cytoplasm
954,42.45,32.49,12.47,10.59,13.1,Q9NZC9,DeepLoc,classification,,1,Nucleus
581,35.46,48.19,6.88,6.02,15.66,Q08605,DeepLoc,classification,,1,Nucleus
374,50.53,33.69,7.75,5.61,10.43,P28565,DeepLoc,classification,,2,Membrane
487,43.94,32.85,12.32,8.42,11.91,P35367,DeepLoc,classification,,2,Membrane
659,42.34,32.02,11.08,11.99,14.42,Q8TAP6,DeepLoc,classification,,1,Cytoplasm
487,39.84,36.55,11.7,8.62,24.85,Q9Y2Y4,DeepLoc,classification,,1,Nucleus
952,36.55,32.77,15.65,12.82,13.13,D4A7T3,DeepLoc,classification,,1,Nucleus
947,34.53,34.74,15.52,13.41,10.24,Q58F21,DeepLoc,classification,,1,Nucleus
956,36.92,32.64,15.27,13.18,12.76,Q91Y44,DeepLoc,classification,,1,Nucleus
792,40.28,28.28,14.9,14.52,8.84,Q8LGH4,DeepLoc,classification,,1,Nucleus
359,42.62,33.15,10.58,10.86,12.26,O60185,DeepLoc,classification,,2,Cytoplasm
548,31.75,38.14,11.68,14.6,12.77,P40688,DeepLoc,classification,,1,Nucleus
1299,35.18,37.88,10.7,13.7,15.63,Q9UQP3,DeepLoc,classification,,1,Extracellular
192,45.31,28.12,10.42,13.54,16.67,O74887,DeepLoc,classification,,2,Cytoplasm
931,38.35,32.01,11.17,17.62,11.82,Q9PTG8,DeepLoc,classification,,1,Cytoplasm
765,42.35,30.59,12.68,12.42,12.81,Q9VUK8,DeepLoc,classification,,1,Mitochondrion
259,41.31,29.34,13.51,12.36,13.13,Q9ESJ7,DeepLoc,classification,,2,Cytoplasm
143,37.76,34.27,12.59,13.99,13.99,O14368,DeepLoc,classification,,2,Cytoplasm
664,43.22,30.27,9.79,13.55,16.57,Q9ULW8,DeepLoc,classification,,1,Cytoplasm
149,27.52,38.26,16.78,15.44,8.72,Q8W191,DeepLoc,classification,,1,Nucleus
127,46.46,30.71,12.6,9.45,14.96,P36077,DeepLoc,classification,,2,Cytoplasm
325,43.38,29.54,15.08,9.85,15.69,Q9BQ69,DeepLoc,classification,,1,Nucleus
1318,44.08,32.55,10.09,10.39,6.75,Q09804,DeepLoc,classification,,1,Cytoplasm
838,38.07,33.29,10.98,15.75,17.66,Q9Y6A5,DeepLoc,classification,,1,Cytoplasm
246,45.93,24.39,14.63,13.82,6.5,P51572,DeepLoc,classification,,2,Membrane
399,40.35,33.33,9.02,14.29,13.78,Q9HB90,DeepLoc,classification,,3,Cytoplasm
295,39.66,31.86,10.51,12.88,16.61,P36069,DeepLoc,classification,,2,Cytoplasm
331,32.93,37.46,13.6,14.5,12.39,A0A1L8ER70,DeepLoc,classification,,1,Cytoplasm
545,44.77,30.83,9.72,12.11,16.33,F1QG30,DeepLoc,classification,,2,Membrane
170,40.0,30.0,11.18,15.88,16.47,Q9CQU0,DeepLoc,classification,,1,Endoplasmic reticulum
520,43.27,35.0,10.19,7.88,13.65,Q7TNJ4,DeepLoc,classification,,1,Nucleus
462,34.2,38.74,10.39,14.29,12.55,A6BLY7,DeepLoc,classification,,1,Cytoplasm
354,42.94,32.77,9.32,11.3,17.51,P78540,DeepLoc,classification,,1,Mitochondrion
1780,46.63,29.89,11.35,10.06,10.45,Q9ZT82,DeepLoc,classification,,2,Membrane
769,40.31,30.43,13.65,14.04,8.58,P38920,DeepLoc,classification,,1,Nucleus
194,44.33,28.35,14.43,12.37,11.86,P53163,DeepLoc,classification,,1,Mitochondrion
80,37.5,38.75,15.0,8.75,11.25,P62312,DeepLoc,classification,,2,Cytoplasm
2166,41.51,31.95,12.1,12.1,14.36,F4ISL7,DeepLoc,classification,,2,Membrane
446,33.63,40.58,10.09,14.13,10.54,Q8VCW2,DeepLoc,classification,,1,Cytoplasm
540,51.85,27.96,10.19,7.59,10.37,Q61263,DeepLoc,classification,,2,Membrane
152,45.39,26.97,10.53,16.45,7.24,P32613,DeepLoc,classification,,1,Golgi apparatus
532,42.67,31.02,10.34,13.91,13.16,Q96321,DeepLoc,classification,,1,Nucleus
531,42.37,34.09,9.23,13.37,10.73,O04294,DeepLoc,classification,,1,Nucleus
534,44.19,31.27,9.93,12.92,12.17,Q9SLX0,DeepLoc,classification,,1,Cytoplasm
526,43.92,30.8,10.46,13.5,12.17,Q71VM4,DeepLoc,classification,,1,Cytoplasm
441,51.25,30.61,9.52,7.26,18.59,Q9BX95,DeepLoc,classification,,2,Membrane
373,35.66,36.19,13.4,12.6,17.43,Q9BYV8,DeepLoc,classification,,1,Cytoplasm
295,33.22,35.93,12.88,14.24,20.0,Q12416,DeepLoc,classification,,2,Cytoplasm
267,41.95,40.07,10.49,5.62,18.35,Q9P0G3,DeepLoc,classification,,1,Extracellular
397,46.85,26.2,12.85,11.34,12.59,P13350,DeepLoc,classification,,2,Cytoplasm
201,25.87,39.8,15.42,15.42,9.95,P40923,DeepLoc,classification,,1,Nucleus
736,33.7,37.64,11.14,15.76,11.28,O14867,DeepLoc,classification,,1,Nucleus
165,41.21,34.55,15.15,7.27,15.15,P82137,DeepLoc,classification,,1,Plastid
288,45.49,29.86,11.11,10.76,17.71,Q8BGC9,DeepLoc,classification,,1,Extracellular
913,38.23,40.64,9.42,9.42,15.55,Q9SY69,DeepLoc,classification,,1,Nucleus
1659,38.52,33.51,12.54,13.68,9.34,P15442,DeepLoc,classification,,1,Cytoplasm
423,46.81,29.08,11.82,10.17,15.13,A0A0B5LB52,DeepLoc,classification,,2,Membrane
395,42.53,29.37,11.39,12.66,13.42,P39107,DeepLoc,classification,,3,Membrane
417,44.84,29.74,12.71,11.51,14.63,P00559,DeepLoc,classification,,1,Cytoplasm
1341,33.63,39.75,11.86,12.45,12.53,Q08281,DeepLoc,classification,,2,Membrane
470,41.7,33.83,10.64,11.91,14.47,P32614,DeepLoc,classification,,1,Cytoplasm
703,40.11,35.85,9.82,10.53,14.94,O14170,DeepLoc,classification,,2,Cytoplasm
819,39.19,34.07,10.74,14.04,14.04,Q9WU06,DeepLoc,classification,,1,Cytoplasm
625,40.16,32.48,11.2,12.96,14.4,Q93ZW0,DeepLoc,classification,,1,Plastid
1413,32.77,39.49,13.16,12.67,19.53,Q8BZ47,DeepLoc,classification,,1,Nucleus
250,34.0,37.6,14.0,14.4,22.0,O15014-2,DeepLoc,classification,,1,Nucleus
416,44.95,26.68,13.22,13.22,14.9,P00560,DeepLoc,classification,,2,Cytoplasm
1029,40.82,31.88,11.47,13.7,9.43,P12868,DeepLoc,classification,,2,Membrane
466,46.35,28.54,9.44,11.16,15.24,Q9TZC4,DeepLoc,classification,,3,Membrane
385,37.4,35.32,11.43,15.58,9.09,P47122,DeepLoc,classification,,1,Cytoplasm
265,46.04,30.57,8.68,12.08,11.7,Q12277,DeepLoc,classification,,2,Cytoplasm
589,36.67,31.24,14.26,16.47,9.0,P15705,DeepLoc,classification,,1,Cytoplasm
831,32.97,33.94,14.92,16.13,9.39,P34218,DeepLoc,classification,,1,Nucleus
177,41.81,32.2,11.3,14.69,11.3,O23342,DeepLoc,classification,,2,Membrane
702,43.16,30.77,10.54,12.96,11.4,Q9GYU8,DeepLoc,classification,,2,Membrane
102,33.33,45.1,8.82,9.8,17.65,Q6KCA4,DeepLoc,classification,,1,Cytoplasm
330,39.39,35.15,10.61,12.12,15.15,Q9LYK6,DeepLoc,classification,,1,Nucleus
221,47.51,30.77,12.67,8.14,13.57,Q9SHE8,DeepLoc,classification,,2,Membrane
